Algo_1,Algo_2,Algo_3,Algo_4,M,N,notes
0.815117359,0.900802135,1.3621943,1.247547865,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.031424999,0.589391232,1.429340363,1.3486619,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.440541983,0.372528791,1.157830954,1.155195475,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.787879229,0.614043951,1.553061724,1.356173515,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.812540531,1.164695978,1.526826143,1.408537626,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.118672132,0.559925079,1.365180969,1.325996637,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.49559474,0.61234355,1.297715425,1.225995541,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.798633814,0.725847244,1.305885553,1.179837227,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.478409529,2.572830677,1.365512609,1.310438395,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.484965324,1.082075596,1.235723495,1.189677238,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.44723177,0.382306099,1.154913425,1.171884298,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.793793917,0.936964273,1.564800501,1.543560743,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.735741138,1.127413511,1.306250811,1.232664824,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.146188259,0.660173178,1.513190031,1.395807743,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.510046005,0.376028061,1.239076138,1.180018425,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.805602789,0.432420254,1.419870138,1.300521135,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.781760931,0.597278833,1.447525024,1.247620821,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.078763485,0.591383457,1.530025482,1.424738169,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.480023146,0.907855511,1.267289162,1.187552452,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.816724539,0.597894907,1.451317787,1.421684265,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.828008175,0.582232237,1.474152565,1.292401075,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.807849646,0.438519716,1.34754467,1.297291279,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.819192648,0.792588472,1.383998394,1.352212429,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.769108534,0.630277395,1.335986376,1.295498133,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.82865572,1.143316269,1.485946178,1.438523531,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.471993208,0.706060171,1.192140102,1.215288401,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.108718634,0.471542358,1.685746431,1.450656891,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.832833052,0.486544371,1.455954075,1.461389542,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.820192575,0.603256464,1.362128019,1.306173563,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.500018835,0.459761381,1.218577862,1.167991638,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.805726051,0.528706312,1.386749268,1.328286171,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.815805912,0.541000366,1.328564405,1.321568012,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.46714139,0.472622871,1.348236799,1.415233374,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.808042765,0.626512766,1.383614302,1.396245718,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.073349714,0.579974651,1.56139636,1.483782291,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.142852783,0.663985491,1.662652493,1.531787395,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.81815815,0.857410192,1.315623999,1.315851927,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.925274372,0.618140221,1.519392967,1.416763306,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.929027557,0.434011221,1.368800163,1.277096987,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.829917192,0.922229052,1.517926693,1.525855541,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.516622782,0.537748575,1.357720613,1.342645407,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.829318523,0.460799932,1.511341572,1.534317255,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.844604969,0.520037889,1.484791279,1.510886431,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.799939394,1.096419334,1.496425867,1.332875013,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.866091251,0.966102362,1.475662708,1.445874453,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.51233077,0.900267363,1.379913568,1.251695633,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.870763302,0.940617323,1.553808212,1.426315069,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.857475519,0.831464291,1.495731115,1.409298182,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.178679466,1.005320549,1.914221764,1.867516756,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.840054035,0.757017851,1.48869276,1.426072121,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.8299613,1.445425272,1.564029455,1.455187321,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.859777451,0.611690998,1.448794842,1.461826801,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.519150257,0.750849009,1.303622961,1.355201006,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.843733072,0.578342438,1.530851364,1.438216925,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.173304081,1.171290636,1.664238691,1.504445553,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.792465687,1.072414875,1.641056538,1.579149008,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.907033682,0.800652981,1.545859814,1.549232483,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.504722834,0.870573521,1.413665056,1.398868084,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.887005329,1.215569496,1.539971113,1.454010487,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.868188381,0.386778593,1.415035009,1.362840891,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.837733746,2.065062046,1.507644176,1.351960659,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.489540577,1.588575363,1.465288877,1.373282909,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.847144842,0.657685041,1.582839251,1.522050858,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.842212915,0.581061363,1.575693607,1.458295584,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.857929707,0.575100183,1.536644459,1.495952606,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.859139681,0.830955744,1.49955368,1.475536108,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.853331327,1.047415018,1.356062412,1.337930679,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.840983152,2.947959185,1.788862228,1.502866745,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.845399141,0.548660517,1.493253469,1.454018116,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.859439135,0.498898506,1.529944181,1.52521944,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.939484119,0.615178108,1.399763584,1.317749977,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.872190475,0.557858467,1.507243633,1.482190609,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.857072115,0.693350554,1.503517151,1.345769644,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.851419449,0.818049908,1.635570765,1.649450302,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.865458727,0.679034948,1.436133146,1.421943903,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.85556531,0.38969779,1.456925869,1.415930748,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.181602716,0.443067074,1.532247782,1.464882612,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.528184175,0.889837503,1.426114559,1.379571199,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.876750231,0.658148289,1.526504755,1.487248659,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.874553919,0.615023851,1.681128979,1.683799744,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.866408587,0.414245367,1.393904209,1.326723814,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.539467812,0.562111616,1.344286203,1.426061869,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.556163549,0.798932314,1.380348206,1.352602005,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.879890203,0.800923347,1.63647604,1.539065838,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.190598488,0.392508984,1.708319187,1.760905981,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.530998468,0.759242773,1.45956707,1.415131807,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.551661968,0.644574404,1.426733017,1.401490688,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.515136003,0.587730646,1.351114273,1.317054272,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.853541613,0.652324915,1.525272131,1.454098463,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.87565136,0.84671092,1.573950052,1.518006325,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.768289328,0.952454805,1.48658824,1.41086936,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.524597168,0.793102503,1.540557146,1.396404743,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.872532606,0.51086545,1.518117428,1.52802825,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.491547585,1.167651176,1.455901384,1.407474756,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.870945215,0.710706711,1.670447588,1.560004473,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.901637077,0.585674524,1.516820908,1.495780945,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.873611689,0.650598526,1.638312578,1.555349112,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.861316681,1.75694561,1.581896305,1.516628027,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.012037992,1.852410316,1.690870047,1.666343451,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.539346218,0.43359828,1.48341608,1.458438396,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.283249617,0.725655079,1.820020676,1.762922287,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.230714321,1.344519377,1.958726406,1.702553511,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.541239023,0.328001261,1.33992815,1.356054783,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.793821812,0.575307131,1.419507504,1.343514204,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.79858017,1.702242374,1.676190615,1.5703547,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.195833206,0.39801383,1.668911695,1.664381504,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.923870087,0.614538193,1.740282536,1.798297882,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.531999588,1.86701107,1.661131382,1.522639275,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.816980362,1.115692854,1.43971014,1.397948265,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.858198166,0.658205748,1.438157558,1.345653296,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.519032478,1.115529299,1.451387167,1.436761379,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.547658205,1.306864738,1.442804575,1.418412924,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.8904953,0.424697399,1.761566639,1.671246767,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.90349102,0.862694502,1.486125469,1.322226524,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.878065348,0.874144554,1.597554684,1.430570364,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.906729937,0.751832724,1.626237869,1.582397461,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.891967058,1.713187218,1.636556149,1.468162537,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.305022478,0.873810768,1.820744038,1.741426229,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.884477139,0.918338776,1.604838848,1.596646786,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.87246871,0.547147989,1.4879601,1.485394955,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.596056938,0.914843321,1.529620409,1.522718191,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.962804794,0.992225409,1.65185976,1.532641172,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.881312609,0.565807581,1.580910206,1.549069643,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.903213739,0.803640366,1.788501263,1.670213938,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.96636343,0.802409887,1.626710176,1.650093555,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.953265667,0.566919565,1.548412561,1.573174715,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.899451733,0.452098131,1.520825624,1.564112186,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.885508776,0.521119356,1.68064785,1.650985479,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.531181335,0.624546051,1.390253782,1.347341537,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.54266715,0.764104366,1.534647703,1.515414953,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.271595716,0.741052628,1.897286177,1.719649076,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.254366875,0.688789845,1.791823626,1.815172672,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.878107548,0.482971907,1.602423668,1.568949223,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.508909941,0.749117374,1.352310896,1.435334921,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.876518011,0.419712305,1.792869091,1.802570105,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.900224924,0.712299109,1.722281456,1.649591208,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.544940233,0.654742956,1.51500082,1.431946039,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.466564894,2.277561903,1.459295034,1.509250879,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.947067022,0.578588009,1.533128023,1.468498945,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.929490328,0.382925272,1.620843887,1.619157791,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.908651352,0.407572985,1.451459646,1.403052092,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.916770697,0.909803391,1.730738878,1.532977819,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.829097033,1.267248631,1.666816711,1.589563847,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.914887667,0.668000221,1.695260286,1.659080505,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.544606686,0.518104553,1.637081623,1.632513762,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.270827532,0.905204535,1.914218903,1.851352692,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.933101416,0.685387373,1.67620635,1.602718592,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.535385609,0.628165007,1.34657979,1.260890484,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.877920389,0.854199409,1.707538366,1.630378485,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.874134064,2.367952824,1.762875319,1.701105118,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.900717735,0.57269907,1.655472994,1.674722672,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.93063283,0.698928356,1.798187971,1.714646339,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.89653182,0.700680494,1.609236002,1.528631687,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.26927042,0.82704401,1.857259512,1.699314117,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.279413223,0.676631451,1.746831417,1.818977118,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.338754654,0.512031078,1.769532442,1.714612246,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.301445961,0.476660728,1.785817862,1.866456032,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.35830164,1.150985956,2.009370327,1.974682093,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.557748318,0.783350706,1.613473892,1.549776554,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.274415493,1.371560097,1.856718063,1.755786896,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.308417082,1.319813728,2.006973028,1.884468794,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.236595392,0.623007536,1.837851763,1.72640729,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.896525383,1.072597027,1.952827454,1.872392416,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.961536646,0.781518221,1.639998674,1.625670433,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.236732721,0.65560174,1.828746557,1.756335497,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.936754942,0.720582008,1.804968596,1.835641384,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.304142714,0.498207569,1.974654913,1.86103487,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.946992159,0.845071554,1.804432631,1.718497753,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.993683577,0.45392251,1.394793034,1.409631729,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.309474468,0.549845934,1.909700155,1.799438953,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.354382515,0.565215349,1.842085123,1.731054544,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.104031086,0.589627981,1.573172092,1.518759489,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.919035435,0.782088518,1.695061207,1.605834007,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.50526762,0.878079176,1.385768175,1.377129793,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.900848866,0.480029345,1.597178221,1.616846323,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.972061634,1.283055782,1.777274609,1.680757046,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.940240383,0.412347794,1.448306561,1.445848942,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.321568966,0.637880564,1.795443058,1.690931797,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.547389746,0.422911406,1.438250065,1.533700943,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.905277729,0.678515434,1.644958496,1.561788082,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.937633276,1.556352615,1.860668659,1.759371758,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.989217997,0.624556065,1.844761848,1.767562389,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.353078842,0.70557642,1.918474197,1.826708078,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.031794071,1.038895369,2.019517422,1.997212172,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.375324965,0.530047178,1.92522192,1.936727047,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.006829023,0.60369277,1.674205303,1.670483112,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.378061533,0.709751844,2.042438507,1.883371115,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.363025904,0.824433565,1.954900503,1.720456123,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.632339239,1.222556829,1.751408577,1.73920989,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.032564402,0.577624083,1.954696894,1.90223074,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.391408682,0.604042053,2.000086784,1.767684221,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.698573112,0.531864166,1.624063969,1.623429775,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.023563147,0.699107647,1.755774975,1.636849165,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.013050079,1.185418367,1.930624723,1.721980095,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.970650911,0.835802555,1.811901569,1.715063334,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.018816233,0.502728939,1.694971323,1.650025845,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.050287485,1.692271948,1.977613449,1.949446917,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.979134321,0.414610147,1.708684206,1.70568037,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.040765285,0.818300247,1.814782143,1.791234732,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.380647659,0.366163254,1.943268299,1.979516268,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.024460077,1.042258501,1.921106339,1.839889526,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.032695055,0.687039375,2.052350044,2.035420179,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.597420931,0.515026808,1.601938248,1.574609041,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.620852709,0.489928484,1.626410007,1.616728067,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.629714251,0.454662323,1.422698498,1.42007637,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.041641474,0.793275118,1.87296319,1.819232941,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.408875942,0.776220798,2.161697865,1.99838686,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.056083679,1.013244629,1.869766235,1.942302465,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.406177521,0.668208122,2.038226843,2.028024912,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.035209656,0.432032585,1.762819052,1.640918255,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.034361839,0.677886486,1.684991121,1.637700081,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.017606735,0.86823678,1.945514917,1.855040073,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.386826038,0.710959673,2.099068403,2.003457546,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.389302731,0.648505449,2.0671978,2.044671535,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.617559433,1.256956577,1.833873272,1.735560179,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.65145278,0.36979866,1.573991537,1.580425978,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.991316319,0.592016697,1.740079641,1.629949808,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.02682209,1.268578529,1.880442142,1.901377916,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.008402824,0.647599936,1.798024178,1.661171436,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.578145504,1.081977844,1.641459465,1.619437933,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.069816351,0.819957018,2.058523655,1.872829199,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.63522315,1.235998154,1.724181652,1.69922781,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.356693506,0.703590393,1.96970582,1.880278826,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.611058235,0.422026157,1.590703011,1.51858139,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.366699219,0.617125988,2.166421175,2.095678329,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.099347353,0.962254286,2.124488115,2.080696583,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.052899122,1.262810469,1.794549465,1.772769213,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.683529139,0.724024534,2.435702801,2.450543165,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.532604933,0.436517,2.178925037,2.150961637,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
